,0,1,2,3,4,5,6,7,8,9,10
0,-0.14151252689000673,4.198864264061899,3.718870924477486,서울,여행,교통,M,WHITE,활동,10,대전-동구
1,1.283206724136071,-0.0666695866730225,-0.0610881531689152,경기,여행,숙박,F,RED,활동,10,제주-제주시
2,0.6121364060941582,-0.05538942594758897,-0.05812630432015921,서울,여행,숙박,M,WHITE,휴식,1,인천-중구
3,0.1586061615385706,-0.05267059894356001,-0.05118577974651268,인천,여행,숙박,F,RED,활동,11,제주-제주시
4,-0.4282022322211847,45.970717687307456,55.78767542454829,서울,여행,교통,F,WHITE,활동,5,대전-동구
5,-0.2228379550710543,17.509302041613836,14.033398378780912,서울,여행,교통,M,WHITE,활동,11,대전-동구
6,-1.116652668014643,-0.057548181879157695,-0.047157531310638746,서울,여행,숙박,M,WHITE,활동,10,제주-제주시
7,-0.8848632612559713,-0.060080296306414246,-0.04670352081660686,경기,여행,숙박,F,RED,활동,5,제주-제주시
